date,region,instance_type,purchase_type,number_of_cpus,usage_hours,total_cost,cost_per_hour
2024-03-11,us-east-1,inf1.6xlarge,On Demand,24,1.0,1.18,1.18
2024-03-11,us-east-1,inf1.6xlarge,Savings Plans,24,23.0,27.14,1.18
2024-03-11,us-east-1,m5a.2xlarge,Savings Plans,8,48.0,16.512,0.34400000000000003
2024-03-11,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-11,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-11,us-east-1,r5.2xlarge,Savings Plans,8,24.665277,12.431299608,0.504
2024-03-11,us-east-1,r5.2xlarge,Standard Reserved,8,47.334723,0.0,0.0
2024-03-11,us-east-1,r5.4xlarge,Savings Plans,16,24.0,24.192,1.008
2024-03-11,us-east-1,r5.8xlarge,On Demand,32,1.276480481,2.5733846497,2.0160000000031335
2024-03-11,us-east-1,r5.8xlarge,Savings Plans,32,70.723519519,142.5786153503,2.015999999999943
2024-03-11,us-east-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-03-12,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-12,us-east-1,inf1.6xlarge,On Demand,24,3.0,3.54,1.18
2024-03-12,us-east-1,inf1.6xlarge,Savings Plans,24,21.0,24.78,1.1800000000000002
2024-03-12,us-east-1,m5a.2xlarge,Savings Plans,8,48.0,16.512,0.34400000000000003
2024-03-12,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-12,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-12,us-east-1,r5.2xlarge,Savings Plans,8,14.054721,7.083579384,0.504
2024-03-12,us-east-1,r5.2xlarge,Standard Reserved,8,57.945279,0.0,0.0
2024-03-12,us-east-1,r5.4xlarge,On Demand,16,1.0,1.008,1.008
2024-03-12,us-east-1,r5.4xlarge,Savings Plans,16,23.0,23.184,1.008
2024-03-12,us-east-1,r5.8xlarge,On Demand,32,3.0,6.048,2.016
2024-03-12,us-east-1,r5.8xlarge,Savings Plans,32,69.0,139.104,2.016
2024-03-12,us-east-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-03-13,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-13,us-east-1,inf1.6xlarge,On Demand,24,7.0,8.26,1.18
2024-03-13,us-east-1,inf1.6xlarge,Savings Plans,24,17.0,20.06,1.18
2024-03-13,us-east-1,m5a.2xlarge,Savings Plans,8,48.0,16.512,0.34400000000000003
2024-03-13,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-13,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-13,us-east-1,r5.2xlarge,Savings Plans,8,18.0,9.072,0.504
2024-03-13,us-east-1,r5.2xlarge,Standard Reserved,8,54.0,0.0,0.0
2024-03-13,us-east-1,r5.4xlarge,On Demand,16,5.9512198341,5.9988295928,1.0080000000045706
2024-03-13,us-east-1,r5.4xlarge,Savings Plans,16,18.0487801659,18.1931704072,1.007999999998493
2024-03-13,us-east-1,r5.8xlarge,On Demand,32,18.0,36.288,2.016
2024-03-13,us-east-1,r5.8xlarge,Savings Plans,32,54.0,108.864,2.016
2024-03-13,us-east-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-03-14,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-14,us-east-1,inf1.6xlarge,Savings Plans,24,24.0,28.32,1.18
2024-03-14,us-east-1,m5a.2xlarge,Savings Plans,8,48.0,16.512,0.34400000000000003
2024-03-14,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-14,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-14,us-east-1,r5.2xlarge,Savings Plans,8,11.0,5.544,0.504
2024-03-14,us-east-1,r5.2xlarge,Standard Reserved,8,61.0,0.0,0.0
2024-03-14,us-east-1,r5.4xlarge,Savings Plans,16,24.0,24.192,1.008
2024-03-14,us-east-1,r5.8xlarge,Savings Plans,32,72.0,145.152,2.016
2024-03-14,us-east-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-03-15,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-15,us-east-1,inf1.6xlarge,Savings Plans,24,24.0,28.32,1.18
2024-03-15,us-east-1,m5a.2xlarge,Savings Plans,8,48.0,16.512,0.34400000000000003
2024-03-15,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-15,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-15,us-east-1,r5.2xlarge,Savings Plans,8,18.75,9.45,0.504
2024-03-15,us-east-1,r5.2xlarge,Standard Reserved,8,53.25,0.0,0.0
2024-03-15,us-east-1,r5.4xlarge,Savings Plans,16,24.0,24.192,1.008
2024-03-15,us-east-1,r5.8xlarge,Savings Plans,32,72.0,145.152,2.016
2024-03-15,us-east-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-03-16,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-16,us-east-1,inf1.6xlarge,On Demand,24,1.0,1.18,1.18
2024-03-16,us-east-1,inf1.6xlarge,Savings Plans,24,23.0,27.14,1.18
2024-03-16,us-east-1,m5a.2xlarge,Savings Plans,8,48.0,16.512,0.34400000000000003
2024-03-16,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-16,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-16,us-east-1,r5.2xlarge,Savings Plans,8,13.75,6.93,0.504
2024-03-16,us-east-1,r5.2xlarge,Standard Reserved,8,58.25,0.0,0.0
2024-03-16,us-east-1,r5.4xlarge,Savings Plans,16,24.0,24.192,1.008
2024-03-16,us-east-1,r5.8xlarge,Savings Plans,32,72.0,145.152,2.016
2024-03-16,us-east-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-03-17,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-17,us-east-1,inf1.6xlarge,On Demand,24,2.0,2.36,1.18
2024-03-17,us-east-1,inf1.6xlarge,Savings Plans,24,22.0,25.96,1.18
2024-03-17,us-east-1,m5a.2xlarge,Savings Plans,8,48.0,16.512,0.34400000000000003
2024-03-17,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-17,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-17,us-east-1,r5.2xlarge,Savings Plans,8,14.25,7.182,0.504
2024-03-17,us-east-1,r5.2xlarge,Standard Reserved,8,57.75,0.0,0.0
2024-03-17,us-east-1,r5.4xlarge,On Demand,16,1.0,1.008,1.008
2024-03-17,us-east-1,r5.4xlarge,Savings Plans,16,23.0,23.184,1.008
2024-03-17,us-east-1,r5.8xlarge,On Demand,32,4.6822597008,9.4394355568,2.015999999997266
2024-03-17,us-east-1,r5.8xlarge,Savings Plans,32,67.3177402992,135.7125644432,2.01600000000019
2024-03-17,us-east-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-03-18,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-18,us-east-1,inf1.6xlarge,On Demand,24,12.0,14.16,1.18
2024-03-18,us-east-1,inf1.6xlarge,Savings Plans,24,12.0,14.16,1.18
2024-03-18,us-east-1,m5a.2xlarge,Savings Plans,8,48.0,16.512,0.34400000000000003
2024-03-18,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-18,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-18,us-east-1,r5.2xlarge,Savings Plans,8,16.75,8.442,0.504
2024-03-18,us-east-1,r5.2xlarge,Standard Reserved,8,55.25,0.0,0.0
2024-03-18,us-east-1,r5.4xlarge,On Demand,16,5.0,5.04,1.008
2024-03-18,us-east-1,r5.4xlarge,Savings Plans,16,19.0,19.152,1.008
2024-03-18,us-east-1,r5.8xlarge,On Demand,32,15.0,30.24,2.016
2024-03-18,us-east-1,r5.8xlarge,Savings Plans,32,57.0,114.912,2.016
2024-03-18,us-east-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-03-19,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-19,us-east-1,inf1.6xlarge,On Demand,24,20.0,23.6,1.1800000000000002
2024-03-19,us-east-1,inf1.6xlarge,Savings Plans,24,4.0,4.72,1.18
2024-03-19,us-east-1,m5a.2xlarge,Savings Plans,8,48.0,16.512,0.34400000000000003
2024-03-19,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-19,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-19,us-east-1,r5.2xlarge,Savings Plans,8,15.6156945,7.870310028,0.504
2024-03-19,us-east-1,r5.2xlarge,Standard Reserved,8,56.3843055,0.0,0.0
2024-03-19,us-east-1,r5.4xlarge,On Demand,16,8.5375851195,8.6058858005,1.0080000000051537
2024-03-19,us-east-1,r5.4xlarge,Savings Plans,16,15.4624148805,15.5861141995,1.0079999999971543
2024-03-19,us-east-1,r5.8xlarge,On Demand,32,32.4106333933,65.3398369209,2.016000000000222
2024-03-19,us-east-1,r5.8xlarge,Savings Plans,32,39.5893666067,79.8121630791,2.0159999999998184
2024-03-19,us-east-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-03-20,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-20,us-east-1,inf1.6xlarge,On Demand,24,13.8839478363,16.3830584468,1.179999999997551
2024-03-20,us-east-1,inf1.6xlarge,Savings Plans,24,10.1160521637,11.9369415532,1.1800000000033612
2024-03-20,us-east-1,m5a.2xlarge,Savings Plans,8,48.0,16.512,0.34400000000000003
2024-03-20,us-east-1,m5a.8xlarge,Savings Plans,32,0.232778,0.320302528,1.376
2024-03-20,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-20,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-20,us-east-1,r5.2xlarge,Savings Plans,8,14.0,7.056,0.504
2024-03-20,us-east-1,r5.2xlarge,Standard Reserved,8,58.0,0.0,0.0
2024-03-20,us-east-1,r5.4xlarge,On Demand,16,9.0,9.072,1.008
2024-03-20,us-east-1,r5.4xlarge,Savings Plans,16,15.0,15.12,1.008
2024-03-20,us-east-1,r5.8xlarge,On Demand,32,29.382457373,59.235034064,2.016000000001089
2024-03-20,us-east-1,r5.8xlarge,Savings Plans,32,42.617542627,85.916965936,2.015999999999249
2024-03-20,us-east-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-03-21,us-east-1,c6a.2xlarge,Savings Plans,8,46.0,14.076,0.306
2024-03-21,us-east-1,c6a.4xlarge,Savings Plans,16,0.813611,0.497929932,0.6120000000000001
2024-03-21,us-east-1,c6a.8xlarge,Savings Plans,32,23.0,28.152,1.224
2024-03-21,us-east-1,c6a.xlarge,Savings Plans,4,23.496944,3.595032432,0.153
2024-03-21,us-east-1,inf1.6xlarge,On Demand,24,19.0,22.42,1.1800000000000002
2024-03-21,us-east-1,inf1.6xlarge,Savings Plans,24,5.0,5.9,1.1800000000000002
2024-03-21,us-east-1,m5a.2xlarge,Savings Plans,8,104.260001,35.865440344,0.344
2024-03-21,us-east-1,m5a.4xlarge,Savings Plans,16,13.0,8.944,0.6880000000000001
2024-03-21,us-east-1,m5a.8xlarge,Savings Plans,32,23.0,31.648,1.376
2024-03-21,us-east-1,m5a.xlarge,Savings Plans,4,23.266111,4.001771092,0.17200000000000001
2024-03-21,us-east-1,m6g.2xlarge,Savings Plans,8,100.189722,30.858434376,0.308
2024-03-21,us-east-1,m6i.4xlarge,Savings Plans,16,1.356389,1.041706752,0.768
2024-03-21,us-east-1,r5.2xlarge,Standard Reserved,8,1.766666,0.0,0.0
2024-03-21,us-east-1,r5.4xlarge,On Demand,16,6.125,6.174,1.008
2024-03-21,us-east-1,r5.4xlarge,Savings Plans,16,12.625,12.726,1.008
2024-03-21,us-east-1,r5.4xlarge,Standard Reserved,16,5.25,0.0,0.0
2024-03-21,us-east-1,r5.8xlarge,On Demand,32,8.3615059298,16.8567959545,2.0160000000027747
2024-03-21,us-east-1,r5.8xlarge,Savings Plans,32,16.9540490702,34.1793629255,2.0159999999986318
2024-03-21,us-east-1,r5.xlarge,Standard Reserved,4,0.765278,0.0,0.0
2024-03-22,us-east-1,c6a.2xlarge,Savings Plans,8,48.416667,14.815500102,0.306
2024-03-22,us-east-1,c6a.8xlarge,Savings Plans,32,1.065,1.30356,1.2240000000000002
2024-03-22,us-east-1,c6a.xlarge,Savings Plans,4,24.206945,3.703662585,0.153
2024-03-22,us-east-1,inf1.6xlarge,On Demand,24,12.8927562055,15.2134523225,1.1800000000007758
2024-03-22,us-east-1,inf1.6xlarge,Savings Plans,24,11.1072437945,13.1065476775,1.1799999999990995
2024-03-22,us-east-1,m5a.2xlarge,Savings Plans,8,73.195278,25.179175632,0.344
2024-03-22,us-east-1,m5a.4xlarge,Savings Plans,16,0.643611,0.442804368,0.688
2024-03-22,us-east-1,m5a.8xlarge,Savings Plans,32,47.382222,65.197937472,1.3760000000000001
2024-03-22,us-east-1,m5a.xlarge,Savings Plans,4,0.6575,0.11309,0.17200000000000001
2024-03-22,us-east-1,m6g.2xlarge,Savings Plans,8,95.443056,29.396461248,0.308
2024-03-22,us-east-1,r5.4xlarge,On Demand,16,2.625,2.646,1.008
2024-03-22,us-east-1,r5.4xlarge,Savings Plans,16,16.875,17.01,1.008
2024-03-22,us-east-1,r5.4xlarge,Standard Reserved,16,4.5,0.0,0.0
2024-03-22,us-east-1,r5.8xlarge,On Demand,32,4.0,8.064,2.016
2024-03-22,us-east-1,r5.8xlarge,Savings Plans,32,20.0,40.32,2.016
2024-03-23,us-east-1,c6a.2xlarge,Savings Plans,8,48.0,14.688,0.306
2024-03-23,us-east-1,c6a.xlarge,Savings Plans,4,24.0,3.672,0.153
2024-03-23,us-east-1,inf1.6xlarge,On Demand,24,6.2492721889,7.3741411829,1.17999999999968
2024-03-23,us-east-1,inf1.6xlarge,Savings Plans,24,17.7507278111,20.9458588171,1.1800000000001127
2024-03-23,us-east-1,m5a.2xlarge,Savings Plans,8,72.0,24.768,0.34400000000000003
2024-03-23,us-east-1,m5a.8xlarge,Savings Plans,32,48.0,66.048,1.3760000000000001
2024-03-23,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-23,us-east-1,r5.4xlarge,On Demand,16,1.0,1.008,1.008
2024-03-23,us-east-1,r5.4xlarge,Savings Plans,16,17.75,17.892,1.008
2024-03-23,us-east-1,r5.4xlarge,Standard Reserved,16,5.25,0.0,0.0
2024-03-23,us-east-1,r5.8xlarge,On Demand,32,1.0,2.016,2.016
2024-03-23,us-east-1,r5.8xlarge,Savings Plans,32,23.0,46.368,2.016
2024-03-24,us-east-1,c6a.2xlarge,Savings Plans,8,48.444444,14.823999864,0.306
2024-03-24,us-east-1,c6a.4xlarge,Savings Plans,16,23.203889,14.200780068,0.612
2024-03-24,us-east-1,c6a.xlarge,Savings Plans,4,24.734722,3.784412466,0.153
2024-03-24,us-east-1,inf1.6xlarge,On Demand,24,0.834444,0.98464392,1.1800000000000002
2024-03-24,us-east-1,m5a.2xlarge,Savings Plans,8,72.164166,24.824473104,0.34400000000000003
2024-03-24,us-east-1,m5a.8xlarge,Savings Plans,32,48.461944,66.683634944,1.3760000000000001
2024-03-24,us-east-1,m6g.2xlarge,Savings Plans,8,96.046389,29.582287812,0.308
2024-03-24,us-east-1,r5.4xlarge,On Demand,16,4.5,4.536,1.008
2024-03-24,us-east-1,r5.4xlarge,Savings Plans,16,14.625,14.742,1.008
2024-03-24,us-east-1,r5.4xlarge,Standard Reserved,16,4.875,0.0,0.0
2024-03-24,us-east-1,r5.8xlarge,On Demand,32,6.9436300732,13.9983582276,2.016000000004148
2024-03-24,us-east-1,r5.8xlarge,Savings Plans,32,17.0563699268,34.3856417724,2.0159999999983116
2024-03-25,us-east-1,c6a.2xlarge,Savings Plans,8,48.0,14.688,0.306
2024-03-25,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-25,us-east-1,c6a.xlarge,Savings Plans,4,24.0,3.672,0.153
2024-03-25,us-east-1,m5a.2xlarge,Savings Plans,8,72.0,24.768,0.34400000000000003
2024-03-25,us-east-1,m5a.8xlarge,Savings Plans,32,48.0,66.048,1.3760000000000001
2024-03-25,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-25,us-east-1,r5.4xlarge,On Demand,16,3.875,3.906,1.008
2024-03-25,us-east-1,r5.4xlarge,Savings Plans,16,15.25,15.372,1.008
2024-03-25,us-east-1,r5.4xlarge,Standard Reserved,16,4.875,0.0,0.0
2024-03-25,us-east-1,r5.8xlarge,On Demand,32,6.6057167884,13.3171250454,2.01599999999782
2024-03-25,us-east-1,r5.8xlarge,Savings Plans,32,17.3942832116,35.0668749546,2.016000000000828
2024-03-26,us-east-1,c6a.2xlarge,Savings Plans,8,48.150833,14.734154898,0.306
2024-03-26,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-26,us-east-1,c6a.8xlarge,Savings Plans,32,0.435278,0.532780272,1.224
2024-03-26,us-east-1,c6a.xlarge,Savings Plans,4,38.4225,5.8786425,0.153
2024-03-26,us-east-1,inf1.6xlarge,On Demand,24,1.0,1.18,1.18
2024-03-26,us-east-1,inf1.6xlarge,Savings Plans,24,7.0,8.26,1.18
2024-03-26,us-east-1,m5a.2xlarge,Savings Plans,8,74.519723,25.634784712,0.344
2024-03-26,us-east-1,m5a.4xlarge,Savings Plans,16,9.082778,6.248951264,0.6880000000000001
2024-03-26,us-east-1,m5a.8xlarge,Savings Plans,32,56.337778,77.520782528,1.376
2024-03-26,us-east-1,m5a.xlarge,Savings Plans,4,16.0,2.752,0.172
2024-03-26,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-26,us-east-1,r5.4xlarge,On Demand,16,5.875,5.922,1.008
2024-03-26,us-east-1,r5.4xlarge,Savings Plans,16,14.75,14.868,1.008
2024-03-26,us-east-1,r5.4xlarge,Standard Reserved,16,3.375,0.0,0.0
2024-03-26,us-east-1,r5.8xlarge,On Demand,32,8.827778,17.796800448,2.016
2024-03-26,us-east-1,r5.8xlarge,Savings Plans,32,7.0,14.112,2.016
2024-03-27,us-east-1,c6a.2xlarge,Savings Plans,8,48.432222,14.820259932,0.306
2024-03-27,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-27,us-east-1,c6a.xlarge,Savings Plans,4,2.472499,0.378292347,0.153
2024-03-27,us-east-1,inf1.6xlarge,On Demand,24,12.640534466,14.9158306699,1.1800000000015822
2024-03-27,us-east-1,inf1.6xlarge,Savings Plans,24,11.359465534,13.4041693301,1.1799999999982393
2024-03-27,us-east-1,m5a.2xlarge,Savings Plans,8,72.755001,25.027720344,0.34400000000000003
2024-03-27,us-east-1,m5a.4xlarge,Savings Plans,16,24.016111,16.523084368,0.6880000000000001
2024-03-27,us-east-1,m5a.8xlarge,Savings Plans,32,49.454723,68.049698848,1.3760000000000001
2024-03-27,us-east-1,m5a.xlarge,Savings Plans,4,1.957222,0.336642184,0.17200000000000001
2024-03-27,us-east-1,m6g.2xlarge,Savings Plans,8,96.340833,29.672976564,0.308
2024-03-27,us-east-1,r5.4xlarge,On Demand,16,2.625,2.646,1.008
2024-03-27,us-east-1,r5.4xlarge,Savings Plans,16,16.875,17.01,1.008
2024-03-27,us-east-1,r5.4xlarge,Standard Reserved,16,4.5,0.0,0.0
2024-03-28,us-east-1,c6a.2xlarge,Savings Plans,8,48.0,14.688,0.306
2024-03-28,us-east-1,c6a.4xlarge,Savings Plans,16,33.0,20.196,0.6120000000000001
2024-03-28,us-east-1,inf1.6xlarge,On Demand,24,18.7745608801,22.1539818385,1.1799999999990411
2024-03-28,us-east-1,inf1.6xlarge,Savings Plans,24,5.2254391199,6.1660181615,1.1800000000034447
2024-03-28,us-east-1,m5a.2xlarge,Savings Plans,8,81.0,27.864,0.34400000000000003
2024-03-28,us-east-1,m5a.4xlarge,Savings Plans,16,24.0,16.512,0.6880000000000001
2024-03-28,us-east-1,m5a.8xlarge,Savings Plans,32,48.0,66.048,1.3760000000000001
2024-03-28,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-28,us-east-1,r5.4xlarge,On Demand,16,10.625,10.71,1.008
2024-03-28,us-east-1,r5.4xlarge,Savings Plans,16,7.375,7.434,1.008
2024-03-28,us-east-1,r5.4xlarge,Standard Reserved,16,6.0,0.0,0.0
2024-03-29,us-east-1,c6a.2xlarge,Savings Plans,8,48.404723,14.811845238,0.306
2024-03-29,us-east-1,c6a.4xlarge,Savings Plans,16,24.193056,14.806150272,0.612
2024-03-29,us-east-1,c6a.8xlarge,Savings Plans,32,46.0,56.304,1.224
2024-03-29,us-east-1,c6a.xlarge,Savings Plans,4,23.0,3.519,0.153
2024-03-29,us-east-1,inf1.6xlarge,On Demand,24,1.006111,1.18721098,1.18
2024-03-29,us-east-1,m5a.2xlarge,Savings Plans,8,95.261111,32.769822184,0.344
2024-03-29,us-east-1,m5a.4xlarge,Savings Plans,16,24.053056,16.548502528,0.688
2024-03-29,us-east-1,m5a.8xlarge,Savings Plans,32,24.995,34.39312,1.3760000000000001
2024-03-29,us-east-1,m6g.2xlarge,Savings Plans,8,96.033611,29.578352188,0.308
2024-03-29,us-east-1,r5.4xlarge,On Demand,16,4.5,4.536,1.008
2024-03-29,us-east-1,r5.4xlarge,Savings Plans,16,15.75,15.876,1.008
2024-03-29,us-east-1,r5.4xlarge,Standard Reserved,16,3.75,0.0,0.0
2024-03-30,us-east-1,c6a.2xlarge,Savings Plans,8,48.0,14.688,0.306
2024-03-30,us-east-1,c6a.4xlarge,Savings Plans,16,24.0,14.688,0.612
2024-03-30,us-east-1,c6a.8xlarge,Savings Plans,32,48.0,58.752,1.224
2024-03-30,us-east-1,c6a.xlarge,Savings Plans,4,24.0,3.672,0.153
2024-03-30,us-east-1,m5a.2xlarge,Savings Plans,8,96.0,33.024,0.34400000000000003
2024-03-30,us-east-1,m5a.4xlarge,Savings Plans,16,24.0,16.512,0.6880000000000001
2024-03-30,us-east-1,m5a.8xlarge,Savings Plans,32,24.0,33.024,1.3760000000000001
2024-03-30,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-30,us-east-1,r5.4xlarge,On Demand,16,4.625,4.662,1.008
2024-03-30,us-east-1,r5.4xlarge,Savings Plans,16,14.5,14.616,1.008
2024-03-30,us-east-1,r5.4xlarge,Standard Reserved,16,4.875,0.0,0.0
2024-03-31,us-east-1,c6a.2xlarge,Savings Plans,8,48.0,14.688,0.306
2024-03-31,us-east-1,c6a.4xlarge,Savings Plans,16,34.0,20.808,0.612
2024-03-31,us-east-1,c6a.8xlarge,Savings Plans,32,48.0,58.752,1.224
2024-03-31,us-east-1,c6a.xlarge,Savings Plans,4,24.0,3.672,0.153
2024-03-31,us-east-1,m5a.2xlarge,Savings Plans,8,96.425,33.1702,0.34400000000000003
2024-03-31,us-east-1,m5a.4xlarge,Savings Plans,16,24.2125,16.6582,0.6880000000000001
2024-03-31,us-east-1,m5a.8xlarge,Savings Plans,32,24.0,33.024,1.3760000000000001
2024-03-31,us-east-1,m5a.xlarge,Savings Plans,4,10.0,1.72,0.172
2024-03-31,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-03-31,us-east-1,r5.4xlarge,On Demand,16,10.9541576265,11.0417908875,1.0079999999989044
2024-03-31,us-east-1,r5.4xlarge,Savings Plans,16,12.6708423735,12.7722091125,1.0080000000009472
2024-03-31,us-east-1,r5.4xlarge,Standard Reserved,16,0.375,0.0,0.0
2024-04-01,us-east-1,c6a.2xlarge,Savings Plans,8,48.471667,14.832330102,0.30600000000000005
2024-04-01,us-east-1,c6a.4xlarge,Savings Plans,16,48.0,29.376,0.612
2024-04-01,us-east-1,c6a.8xlarge,Savings Plans,32,2.161945,2.64622068,1.224
2024-04-01,us-east-1,c6a.xlarge,Savings Plans,4,24.544722,3.755342466,0.153
2024-04-01,us-east-1,m5a.2xlarge,Savings Plans,8,96.582777,33.224475288,0.34400000000000003
2024-04-01,us-east-1,m5a.4xlarge,Savings Plans,16,36.070278,24.816351264,0.6880000000000001
2024-04-01,us-east-1,m5a.8xlarge,Savings Plans,32,47.391667,65.210933792,1.3760000000000001
2024-04-01,us-east-1,m5a.xlarge,Savings Plans,4,35.91139,6.17675908,0.17200000000000001
2024-04-01,us-east-1,m6g.2xlarge,Savings Plans,8,96.335835,29.67143718,0.308
2024-04-01,us-east-1,r5.4xlarge,On Demand,16,20.0,20.16,1.008
2024-04-01,us-east-1,r5.4xlarge,Savings Plans,16,4.0,4.032,1.008
2024-04-02,us-east-1,c6a.2xlarge,Savings Plans,8,48.398889,14.810060034,0.306
2024-04-02,us-east-1,c6a.4xlarge,Savings Plans,16,48.0,29.376,0.612
2024-04-02,us-east-1,c6a.xlarge,Savings Plans,4,11.321111,1.732129983,0.153
2024-04-02,us-east-1,m5a.2xlarge,Savings Plans,8,96.438612,33.174882528,0.344
2024-04-02,us-east-1,m5a.4xlarge,Savings Plans,16,24.182778,16.637751264,0.688
2024-04-02,us-east-1,m5a.8xlarge,Savings Plans,32,48.433611,66.644648736,1.376
2024-04-02,us-east-1,m5a.xlarge,Savings Plans,4,35.064723,6.031132356,0.172
2024-04-02,us-east-1,m6g.2xlarge,Savings Plans,8,96.182222,29.624124376,0.30800000000000005
2024-04-02,us-east-1,r5.4xlarge,On Demand,16,23.0,23.184,1.008
2024-04-02,us-east-1,r5.4xlarge,Savings Plans,16,1.0,1.008,1.008
2024-04-03,us-east-1,c6a.2xlarge,Savings Plans,8,48.0,14.688,0.306
2024-04-03,us-east-1,c6a.4xlarge,Savings Plans,16,48.0,29.376,0.612
2024-04-03,us-east-1,c6a.xlarge,Savings Plans,4,10.0,1.53,0.153
2024-04-03,us-east-1,m5a.2xlarge,Savings Plans,8,96.0,33.024,0.34400000000000003
2024-04-03,us-east-1,m5a.4xlarge,Savings Plans,16,24.0,16.512,0.6880000000000001
2024-04-03,us-east-1,m5a.8xlarge,Savings Plans,32,48.0,66.048,1.3760000000000001
2024-04-03,us-east-1,m5a.xlarge,Savings Plans,4,43.0,7.396,0.172
2024-04-03,us-east-1,m6g.2xlarge,Savings Plans,8,96.0,29.568,0.308
2024-04-03,us-east-1,r5.4xlarge,On Demand,16,14.0,14.112,1.008
2024-04-03,us-east-1,r5.4xlarge,Savings Plans,16,10.0,10.08,1.008
2024-04-04,us-east-1,c6a.2xlarge,Savings Plans,8,48.0,14.688,0.306
2024-04-04,us-east-1,c6a.4xlarge,Savings Plans,16,48.0,29.376,0.612
2024-04-04,us-east-1,c6a.xlarge,Savings Plans,4,24.0,3.672,0.153
2024-04-04,us-east-1,m5a.2xlarge,Savings Plans,8,96.0,33.024,0.34400000000000003
2024-04-04,us-east-1,m5a.4xlarge,Savings Plans,16,24.0,16.512,0.6880000000000001
2024-04-04,us-east-1,m5a.8xlarge,Savings Plans,32,48.0,66.048,1.3760000000000001
2024-04-04,us-east-1,m5a.xlarge,Savings Plans,4,48.0,8.256,0.17200000000000001
