date,region,instance_type,purchase_type,number_of_cpus,usage_hours,total_cost,cost_per_hour
2024-02-15,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-15,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-15,us-east-1,r5.2xlarge,Savings Plans,8,13.25,6.678,0.504
2024-02-15,us-east-1,r5.2xlarge,Standard Reserved,8,34.75,0.0,0.0
2024-02-15,us-east-1,r5.4xlarge,On Demand,16,1.0,1.008,1.008
2024-02-15,us-east-1,r5.4xlarge,Savings Plans,16,23.0,23.184,1.008
2024-02-16,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-16,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-16,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-16,us-east-1,r5.2xlarge,Savings Plans,8,19.5,9.828,0.504
2024-02-16,us-east-1,r5.2xlarge,Standard Reserved,8,28.5,0.0,0.0
2024-02-16,us-east-1,r5.4xlarge,Savings Plans,16,24.0,24.192,1.008
2024-02-17,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-17,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-17,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-17,us-east-1,r5.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-02-17,us-east-1,r5.2xlarge,Standard Reserved,8,24.0,0.0,0.0
2024-02-17,us-east-1,r5.4xlarge,On Demand,16,4.0,4.032,1.008
2024-02-17,us-east-1,r5.4xlarge,Savings Plans,16,20.0,20.16,1.008
2024-02-18,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-18,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-18,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-18,us-east-1,r5.2xlarge,Savings Plans,8,23.0,11.592,0.504
2024-02-18,us-east-1,r5.2xlarge,Standard Reserved,8,25.0,0.0,0.0
2024-02-18,us-east-1,r5.4xlarge,On Demand,16,24.0,24.192,1.008
2024-02-19,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-19,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-19,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-19,us-east-1,r5.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-02-19,us-east-1,r5.2xlarge,Standard Reserved,8,24.0,0.0,0.0
2024-02-19,us-east-1,r5.4xlarge,On Demand,16,24.0,24.192,1.008
2024-02-20,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-20,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-20,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-20,us-east-1,r5.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-02-20,us-east-1,r5.2xlarge,Standard Reserved,8,24.0,0.0,0.0
2024-02-20,us-east-1,r5.4xlarge,On Demand,16,21.0,21.168,1.008
2024-02-20,us-east-1,r5.4xlarge,Savings Plans,16,3.0,3.024,1.008
2024-02-21,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-21,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-21,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-21,us-east-1,r5.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-02-21,us-east-1,r5.2xlarge,Standard Reserved,8,24.0,0.0,0.0
2024-02-21,us-east-1,r5.4xlarge,On Demand,16,13.0,13.104,1.008
2024-02-21,us-east-1,r5.4xlarge,Savings Plans,16,11.0,11.088,1.008
2024-02-22,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-22,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-22,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-22,us-east-1,r5.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-02-22,us-east-1,r5.2xlarge,Standard Reserved,8,24.0,0.0,0.0
2024-02-22,us-east-1,r5.4xlarge,On Demand,16,3.0,3.024,1.008
2024-02-22,us-east-1,r5.4xlarge,Savings Plans,16,21.0,21.168,1.008
2024-02-23,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-23,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-23,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-23,us-east-1,r5.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-02-23,us-east-1,r5.2xlarge,Standard Reserved,8,24.0,0.0,0.0
2024-02-23,us-east-1,r5.4xlarge,On Demand,16,3.0,3.024,1.008
2024-02-23,us-east-1,r5.4xlarge,Savings Plans,16,21.0,21.168,1.008
2024-02-24,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-24,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-24,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-24,us-east-1,r5.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-02-24,us-east-1,r5.2xlarge,Standard Reserved,8,24.0,0.0,0.0
2024-02-24,us-east-1,r5.4xlarge,Savings Plans,16,24.0,24.192,1.008
2024-02-25,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-25,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-25,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-25,us-east-1,r5.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-02-25,us-east-1,r5.2xlarge,Standard Reserved,8,24.0,0.0,0.0
2024-02-25,us-east-1,r5.4xlarge,On Demand,16,6.0,6.048,1.008
2024-02-25,us-east-1,r5.4xlarge,Savings Plans,16,18.0,18.144,1.008
2024-02-26,us-east-1,m6g.2xlarge,Savings Plans,8,23.975,7.3843,0.30799999999999994
2024-02-26,us-east-1,m6g.4xlarge,Savings Plans,16,24.0075,14.78862,0.616
2024-02-26,us-east-1,m6i.4xlarge,Savings Plans,16,23.974722,18.412586496,0.768
2024-02-26,us-east-1,r5.2xlarge,Savings Plans,8,24.486111,12.340999944,0.504
2024-02-26,us-east-1,r5.2xlarge,Standard Reserved,8,23.514444,0.0,0.0
2024-02-26,us-east-1,r5.4xlarge,On Demand,16,14.980556,15.100400448,1.008
2024-02-26,us-east-1,r5.4xlarge,Savings Plans,16,1.0,1.008,1.008
2024-02-26,us-east-1,r6i.2xlarge,Savings Plans,8,8.0,4.032,0.504
2024-02-27,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-27,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-27,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-27,us-east-1,r5.2xlarge,Savings Plans,8,26.25,13.23,0.504
2024-02-27,us-east-1,r5.2xlarge,Standard Reserved,8,21.75,0.0,0.0
2024-02-27,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-02-28,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-28,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-28,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-28,us-east-1,r5.2xlarge,Savings Plans,8,28.0,14.112,0.504
2024-02-28,us-east-1,r5.2xlarge,Standard Reserved,8,20.0,0.0,0.0
2024-02-28,us-east-1,r6i.2xlarge,On Demand,8,5.0,2.52,0.504
2024-02-28,us-east-1,r6i.2xlarge,Savings Plans,8,19.0,9.576,0.504
2024-02-29,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-02-29,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-02-29,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-02-29,us-east-1,r5.2xlarge,Savings Plans,8,38.75,19.53,0.504
2024-02-29,us-east-1,r5.2xlarge,Standard Reserved,8,9.25,0.0,0.0
2024-02-29,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-01,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-01,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-01,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-01,us-east-1,r5.2xlarge,Savings Plans,8,33.2068055,16.736229972,0.504
2024-03-01,us-east-1,r5.2xlarge,Standard Reserved,8,14.7931945,0.0,0.0
2024-03-01,us-east-1,r6i.2xlarge,On Demand,8,17.0,8.568,0.504
2024-03-01,us-east-1,r6i.2xlarge,Savings Plans,8,7.0,3.528,0.504
2024-03-02,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-02,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-02,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-02,us-east-1,r5.2xlarge,Savings Plans,8,30.0,15.12,0.504
2024-03-02,us-east-1,r5.2xlarge,Standard Reserved,8,18.0,0.0,0.0
2024-03-02,us-east-1,r6i.2xlarge,On Demand,8,24.0,12.096,0.504
2024-03-03,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-03,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-03,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-03,us-east-1,r5.2xlarge,Savings Plans,8,30.931944,15.589699776,0.504
2024-03-03,us-east-1,r5.2xlarge,Standard Reserved,8,17.068056,0.0,0.0
2024-03-03,us-east-1,r6i.2xlarge,On Demand,8,24.0,12.096,0.504
2024-03-04,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-04,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-04,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-04,us-east-1,r5.2xlarge,Savings Plans,8,30.5,15.372,0.504
2024-03-04,us-east-1,r5.2xlarge,Standard Reserved,8,17.5,0.0,0.0
2024-03-04,us-east-1,r6i.2xlarge,On Demand,8,19.0,9.576,0.504
2024-03-04,us-east-1,r6i.2xlarge,Savings Plans,8,5.0,2.52,0.504
2024-03-05,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-05,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-05,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-05,us-east-1,r5.2xlarge,Savings Plans,8,30.5,15.372,0.504
2024-03-05,us-east-1,r5.2xlarge,Standard Reserved,8,17.5,0.0,0.0
2024-03-05,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-06,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-06,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-06,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-06,us-east-1,r5.2xlarge,Savings Plans,8,31.25,15.75,0.504
2024-03-06,us-east-1,r5.2xlarge,Standard Reserved,8,16.75,0.0,0.0
2024-03-06,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-07,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-07,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-07,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-07,us-east-1,r5.2xlarge,Savings Plans,8,35.25,17.766,0.504
2024-03-07,us-east-1,r5.2xlarge,Standard Reserved,8,12.75,0.0,0.0
2024-03-07,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-08,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-08,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-08,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-08,us-east-1,r5.2xlarge,Savings Plans,8,32.75,16.506,0.504
2024-03-08,us-east-1,r5.2xlarge,Standard Reserved,8,15.25,0.0,0.0
2024-03-08,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-09,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-09,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-09,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-09,us-east-1,r5.2xlarge,Savings Plans,8,37.25,18.774,0.504
2024-03-09,us-east-1,r5.2xlarge,Standard Reserved,8,10.75,0.0,0.0
2024-03-09,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-10,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-10,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-10,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-10,us-east-1,r5.2xlarge,Savings Plans,8,34.75,17.514,0.504
2024-03-10,us-east-1,r5.2xlarge,Standard Reserved,8,13.25,0.0,0.0
2024-03-10,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-11,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-11,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-11,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-11,us-east-1,r5.2xlarge,Savings Plans,8,35.25,17.766,0.504
2024-03-11,us-east-1,r5.2xlarge,Standard Reserved,8,12.75,0.0,0.0
2024-03-11,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-12,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-12,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-12,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-12,us-east-1,r5.2xlarge,Savings Plans,8,30.85611,15.55147944,0.504
2024-03-12,us-east-1,r5.2xlarge,Standard Reserved,8,17.14389,0.0,0.0
2024-03-12,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-13,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-13,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-13,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-13,us-east-1,r5.2xlarge,Savings Plans,8,26.514445,13.36328028,0.504
2024-03-13,us-east-1,r5.2xlarge,Standard Reserved,8,21.485555,0.0,0.0
2024-03-13,us-east-1,r6i.2xlarge,On Demand,8,1.0,0.504,0.504
2024-03-13,us-east-1,r6i.2xlarge,Savings Plans,8,23.0,11.592,0.504
2024-03-14,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-14,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-14,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-14,us-east-1,r5.2xlarge,Savings Plans,8,31.5,15.876,0.504
2024-03-14,us-east-1,r5.2xlarge,Standard Reserved,8,16.5,0.0,0.0
2024-03-14,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-15,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-15,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-15,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-15,us-east-1,r5.2xlarge,Savings Plans,8,28.5,14.364,0.504
2024-03-15,us-east-1,r5.2xlarge,Standard Reserved,8,19.5,0.0,0.0
2024-03-15,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-16,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-16,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-16,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-16,us-east-1,r5.2xlarge,Savings Plans,8,28.5,14.364,0.504
2024-03-16,us-east-1,r5.2xlarge,Standard Reserved,8,19.5,0.0,0.0
2024-03-16,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-17,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-17,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-17,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-17,us-east-1,r5.2xlarge,Savings Plans,8,27.75,13.986,0.504
2024-03-17,us-east-1,r5.2xlarge,Standard Reserved,8,20.25,0.0,0.0
2024-03-17,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-18,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-18,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-18,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-18,us-east-1,r5.2xlarge,Savings Plans,8,26.25,13.23,0.504
2024-03-18,us-east-1,r5.2xlarge,Standard Reserved,8,21.75,0.0,0.0
2024-03-18,us-east-1,r6i.2xlarge,On Demand,8,3.0,1.512,0.504
2024-03-18,us-east-1,r6i.2xlarge,Savings Plans,8,21.0,10.584,0.504
2024-03-19,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-19,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-19,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-19,us-east-1,r5.2xlarge,Savings Plans,8,26.25,13.23,0.504
2024-03-19,us-east-1,r5.2xlarge,Standard Reserved,8,21.75,0.0,0.0
2024-03-19,us-east-1,r6i.2xlarge,On Demand,8,3.4848087495,1.7563436097,0.5039999999862259
2024-03-19,us-east-1,r6i.2xlarge,Savings Plans,8,20.5151912505,10.3396563903,0.5040000000023398
2024-03-20,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-20,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-20,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-20,us-east-1,r5.2xlarge,Savings Plans,8,30.0,15.12,0.504
2024-03-20,us-east-1,r5.2xlarge,Standard Reserved,8,18.0,0.0,0.0
2024-03-20,us-east-1,r6i.2xlarge,On Demand,8,5.0,2.52,0.504
2024-03-20,us-east-1,r6i.2xlarge,Savings Plans,8,19.0,9.576,0.504
2024-03-21,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-21,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-21,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-21,us-east-1,r5.2xlarge,Savings Plans,8,0.575555,0.29007972,0.5039999999999999
2024-03-21,us-east-1,r5.2xlarge,Standard Reserved,8,47.424445,0.0,0.0
2024-03-21,us-east-1,r6i.2xlarge,On Demand,8,7.0,3.528,0.504
2024-03-21,us-east-1,r6i.2xlarge,Savings Plans,8,17.0,8.568,0.504
2024-03-22,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-22,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-22,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-22,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-03-22,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-23,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-23,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-23,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-23,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-03-23,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-24,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-24,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-24,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-24,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-03-24,us-east-1,r6i.2xlarge,On Demand,8,4.0,2.016,0.504
2024-03-24,us-east-1,r6i.2xlarge,Savings Plans,8,20.0,10.08,0.504
2024-03-25,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-25,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-25,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-25,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-03-25,us-east-1,r6i.2xlarge,On Demand,8,2.0,1.008,0.504
2024-03-25,us-east-1,r6i.2xlarge,Savings Plans,8,22.0,11.088,0.504
2024-03-26,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-26,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-26,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-26,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-03-26,us-east-1,r6i.2xlarge,On Demand,8,2.0,1.008,0.504
2024-03-26,us-east-1,r6i.2xlarge,Savings Plans,8,22.0,11.088,0.504
2024-03-27,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-27,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-27,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-27,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-03-27,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-28,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-28,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-28,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-28,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-03-28,us-east-1,r6i.2xlarge,On Demand,8,5.0,2.52,0.504
2024-03-28,us-east-1,r6i.2xlarge,Savings Plans,8,19.0,9.576,0.504
2024-03-29,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-29,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-29,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-29,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-03-29,us-east-1,r6i.2xlarge,On Demand,8,1.0,0.504,0.504
2024-03-29,us-east-1,r6i.2xlarge,Savings Plans,8,23.0,11.592,0.504
2024-03-30,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-30,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-30,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-30,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-03-30,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-03-31,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-03-31,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-03-31,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-03-31,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-03-31,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-01,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-01,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-01,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-01,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-01,us-east-1,r6i.2xlarge,On Demand,8,8.0,4.032,0.504
2024-04-01,us-east-1,r6i.2xlarge,Savings Plans,8,16.0,8.064,0.504
2024-04-02,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-02,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-02,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-02,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-02,us-east-1,r6i.2xlarge,On Demand,8,13.0,6.552,0.504
2024-04-02,us-east-1,r6i.2xlarge,Savings Plans,8,11.0,5.544,0.504
2024-04-03,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-03,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-03,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-03,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-03,us-east-1,r6i.2xlarge,On Demand,8,6.0,3.024,0.504
2024-04-03,us-east-1,r6i.2xlarge,Savings Plans,8,18.0,9.072,0.504
2024-04-04,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-04,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-04,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-04,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-04,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-05,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-05,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
