date,cloud_provider,cluster_name,number_of_ondemand_cpus,number_of_spot_cpus,total_cpu,total_cost_ondemand,total_cost_spot,total_cost,requested_cpu_ondemand,requested_cpu_spot,avg_cost_per_cpu,projected_cost,cost_per_requested_cpu,savings,report_generated,potential_savings_pct
2024-05-26,aws,k8s-stg-2-us-east-1,100,0,100,220.31040000000002,0.0,220.31040000000002,,,2.203104,,,,2025-03-12 13:19:08,100.0
2024-05-27,aws,k8s-stg-2-us-east-1,116,0,116,216.33401223719997,0.0,216.33401223719997,,,1.8649483813551722,,,,2025-03-12 13:19:08,100.0
2024-05-28,aws,k8s-stg-2-us-east-1,116,0,116,215.27040000000002,0.0,215.27040000000002,,,1.8557793103448277,,,,2025-03-12 13:19:08,100.0
2024-05-29,aws,k8s-stg-2-us-east-1,116,0,116,215.29760890600002,0.0,215.29760890600002,,,1.8560138698793105,,,,2025-03-12 13:19:08,100.0
2024-05-30,aws,k8s-stg-2-us-east-1,160,0,160,220.56575421600002,0.0,220.56575421600002,,,1.37853596385,,,,2025-03-12 13:19:08,100.0
2024-05-31,aws,k8s-stg-2-us-east-1,116,0,116,218.9664,0.0,218.9664,,,1.8876413793103448,,,,2025-03-12 13:19:08,100.0
2024-06-01,aws,k8s-stg-2-us-east-1,116,0,116,218.9664,0.0,218.9664,,,1.8876413793103448,,,,2025-03-12 13:19:08,100.0
2024-06-02,aws,k8s-stg-2-us-east-1,160,0,160,219.077108906,0.0,219.077108906,,,1.3692319306625,,,,2025-03-12 13:19:08,100.0
2024-06-03,aws,k8s-stg-2-us-east-1,116,0,116,223.304144368,0.0,223.304144368,,,1.925035727310345,,,,2025-03-12 13:19:08,100.0
2024-06-04,aws,k8s-stg-2-us-east-1,136,0,136,217.99726414199998,0.0,217.99726414199998,,,1.6029210598676469,,,,2025-03-12 13:19:08,100.0
2024-06-05,aws,k8s-stg-2-us-east-1,132,0,132,227.77726218400002,0.0,227.77726218400002,,,1.7255853195757578,,,,2025-03-12 13:19:08,100.0
2024-06-06,aws,k8s-stg-2-us-east-1,108,0,108,230.498206724,0.0,230.498206724,,,2.134242654851852,,,,2025-03-12 13:19:08,100.0
2024-06-07,aws,k8s-stg-2-us-east-1,108,0,108,230.1608,0.0,230.1608,,,2.1311185185185186,,,,2025-03-12 13:19:08,100.0
2024-06-08,aws,k8s-stg-2-us-east-1,108,0,108,230.33280000000002,0.0,230.33280000000002,,,2.1327111111111114,,,,2025-03-12 13:19:08,100.0
2024-06-09,aws,k8s-stg-2-us-east-1,108,0,108,230.33280000000002,0.0,230.33280000000002,,,2.1327111111111114,,,,2025-03-12 13:19:08,100.0
2024-06-10,aws,k8s-stg-2-us-east-1,108,0,108,230.457213104,0.0,230.457213104,,,2.1338630842962965,,,,2025-03-12 13:19:08,100.0
2024-06-11,aws,k8s-stg-2-us-east-1,124,0,124,216.5884226444,0.0,216.5884226444,,,1.7466808277774193,,,,2025-03-12 13:19:08,100.0
2024-06-12,aws,k8s-stg-2-us-east-1,92,0,92,215.4432,0.0,215.4432,,,2.341773913043478,,,,2025-03-12 13:19:08,100.0
2024-06-13,aws,k8s-stg-2-us-east-1,96,0,96,211.10077667459998,0.0,211.10077667459998,,,2.19896642369375,,,,2025-03-12 13:19:08,100.0
2024-06-14,aws,k8s-stg-2-us-east-1,88,0,88,202.7808,0.0,202.7808,,,2.3043272727272726,,,,2025-03-12 13:19:08,100.0
2024-06-15,aws,k8s-stg-2-us-east-1,96,0,96,202.7808,0.0,202.7808,,,2.1123,,,,2025-03-12 13:19:08,100.0
2024-06-16,aws,k8s-stg-2-us-east-1,88,0,88,203.18142016400003,0.0,203.18142016400003,,,2.3088797745909093,,,,2025-03-12 13:19:08,100.0
2024-06-17,aws,k8s-stg-2-us-east-1,112,0,112,202.804067816,0.0,202.804067816,,,1.8107506055000002,,,,2025-03-12 13:19:08,100.0
2024-06-18,aws,k8s-stg-2-us-east-1,88,0,88,202.7808,0.0,202.7808,,,2.3043272727272726,,,,2025-03-12 13:19:08,100.0
2024-06-19,aws,k8s-stg-2-us-east-1,124,0,124,238.46597363400002,0.0,238.46597363400002,,,1.9231126905967744,,,,2025-03-12 13:19:08,100.0
2024-06-20,aws,k8s-stg-2-us-east-1,156,0,156,270.4448158056,0.0,270.4448158056,,,1.7336206141384616,,,,2025-03-12 13:19:08,100.0
2024-06-21,aws,k8s-stg-2-us-east-1,136,0,136,284.34377808200003,0.0,284.34377808200003,,,2.090763074132353,,,,2025-03-12 13:19:08,100.0
2024-06-22,aws,k8s-stg-2-us-east-1,144,0,144,293.806528776,0.0,293.806528776,,,2.0403231164999998,,,,2025-03-12 13:19:08,100.0
2024-06-23,aws,k8s-stg-2-us-east-1,124,0,124,273.885078616,0.0,273.885078616,,,2.208750634,,,,2025-03-12 13:19:08,100.0
2024-06-24,aws,k8s-stg-2-us-east-1,172,0,172,277.190208386,0.0,277.190208386,,,1.611570978988372,,,,2025-03-12 13:19:08,100.0
2024-06-25,aws,k8s-stg-2-us-east-1,140,0,140,270.085640071,0.0,270.085640071,,,1.9291831433642856,,,,2025-03-12 13:19:08,100.0
2024-06-26,aws,k8s-stg-2-us-east-1,124,0,124,277.12800000000004,0.0,277.12800000000004,,,2.234903225806452,,,,2025-03-12 13:19:08,100.0
2024-06-27,aws,k8s-stg-2-us-east-1,124,0,124,262.529313768,0.0,262.529313768,,,2.1171718852258063,,,,2025-03-12 13:19:08,100.0
2024-06-28,aws,k8s-stg-2-us-east-1,124,0,124,260.59200000000004,0.0,260.59200000000004,,,2.1015483870967744,,,,2025-03-12 13:19:08,100.0
2024-06-29,aws,k8s-stg-2-us-east-1,124,0,124,260.59200000000004,0.0,260.59200000000004,,,2.1015483870967744,,,,2025-03-12 13:19:08,100.0
2024-06-30,aws,k8s-stg-2-us-east-1,124,0,124,260.59200000000004,0.0,260.59200000000004,,,2.1015483870967744,,,,2025-03-12 13:19:08,100.0
2024-07-01,aws,k8s-stg-2-us-east-1,124,0,124,260.59200000000004,0.0,260.59200000000004,,,2.1015483870967744,,,,2025-03-12 13:19:08,100.0
2024-07-02,aws,k8s-stg-2-us-east-1,108,0,108,260.637135,0.0,260.637135,,,2.4133068055555555,,,,2025-03-12 13:19:08,100.0
2024-07-03,aws,k8s-stg-2-us-east-1,108,0,108,260.622768908,0.0,260.622768908,,,2.4131737861851854,,,,2025-03-12 13:19:08,100.0
2024-07-04,aws,k8s-stg-2-us-east-1,108,0,108,260.59200000000004,0.0,260.59200000000004,,,2.4128888888888893,,,,2025-03-12 13:19:08,100.0
2024-07-05,aws,k8s-stg-2-us-east-1,108,0,108,260.59200000000004,0.0,260.59200000000004,,,2.4128888888888893,,,,2025-03-12 13:19:08,100.0
2024-07-06,aws,k8s-stg-2-us-east-1,108,0,108,260.59200000000004,0.0,260.59200000000004,,,2.4128888888888893,,,,2025-03-12 13:19:08,100.0
2024-07-07,aws,k8s-stg-2-us-east-1,108,0,108,260.59200000000004,0.0,260.59200000000004,,,2.4128888888888893,,,,2025-03-12 13:19:08,100.0
2024-07-08,aws,k8s-stg-2-us-east-1,124,0,124,266.26279218400003,0.0,266.26279218400003,,,2.1472805821290324,,,,2025-03-12 13:19:08,100.0
2024-07-09,aws,k8s-stg-2-us-east-1,124,0,124,264.82071563200003,0.0,264.82071563200003,,,2.1356509325161293,,,,2025-03-12 13:19:08,100.0
2024-07-10,aws,k8s-stg-2-us-east-1,124,0,124,263.04,0.0,263.04,,,2.1212903225806454,,,,2025-03-12 13:19:08,100.0
2024-07-11,aws,k8s-stg-2-us-east-1,148,0,148,249.42896291199995,0.0,249.42896291199995,,,1.685330830486486,,,,2025-03-12 13:19:08,100.0
2024-07-12,aws,k8s-stg-2-us-east-1,124,0,124,247.15009620799995,0.0,247.15009620799995,,,1.9931459371612898,,,,2025-03-12 13:19:08,100.0
2024-07-13,aws,k8s-stg-2-us-east-1,100,0,100,248.0928,0.0,248.0928,,,2.480928,,,,2025-03-12 13:19:08,100.0
2024-07-14,aws,k8s-stg-2-us-east-1,124,0,124,248.0928,0.0,248.0928,,,2.0007483870967744,,,,2025-03-12 13:19:08,100.0
2024-07-15,aws,k8s-stg-2-us-east-1,124,0,124,248.09279999999998,0.0,248.09279999999998,,,2.000748387096774,,,,2025-03-12 13:19:08,100.0
2024-07-16,aws,k8s-stg-2-us-east-1,124,0,124,248.274348906,0.0,248.274348906,,,2.0022124911774193,,,,2025-03-12 13:19:08,100.0
2024-07-17,aws,k8s-stg-2-us-east-1,124,0,124,248.20890000000003,0.0,248.20890000000003,,,2.001684677419355,,,,2025-03-12 13:19:08,100.0
2024-07-18,aws,k8s-stg-2-us-east-1,124,0,124,248.23127171800004,0.0,248.23127171800004,,,2.0018650945000003,,,,2025-03-12 13:19:08,100.0
2024-07-19,aws,k8s-stg-2-us-east-1,100,0,100,248.0928,0.0,248.0928,,,2.480928,,,,2025-03-12 13:19:08,100.0
2024-07-20,aws,k8s-stg-2-us-east-1,100,0,100,248.0928,0.0,248.0928,,,2.480928,,,,2025-03-12 13:19:08,100.0
2024-07-21,aws,k8s-stg-2-us-east-1,124,0,124,252.98975800840003,0.0,252.98975800840003,,,2.0402399839387098,,,,2025-03-12 13:19:08,100.0
2024-07-22,aws,k8s-stg-2-us-east-1,172,0,172,267.339207728,0.0,267.339207728,,,1.5542977193488374,,,,2025-03-12 13:19:08,100.0
2024-07-23,aws,k8s-stg-2-us-east-1,192,0,192,287.1905209404,0.0,287.1905209404,,,1.49578396323125,,,,2025-03-12 13:19:08,100.0
2024-07-24,aws,k8s-stg-2-us-east-1,176,0,176,250.838745984,0.0,250.838745984,,,1.4252201476363637,,,,2025-03-12 13:19:08,100.0
2024-07-25,aws,k8s-stg-2-us-east-1,136,0,136,253.34529126400002,0.0,253.34529126400002,,,1.8628330240000002,,,,2025-03-12 13:19:08,100.0
2024-07-26,aws,k8s-stg-2-us-east-1,136,0,136,254.7072,0.0,254.7072,,,1.8728470588235293,,,,2025-03-12 13:19:08,100.0
2024-07-27,aws,k8s-stg-2-us-east-1,108,0,108,254.7072,0.0,254.7072,,,2.3584,,,,2025-03-12 13:19:08,100.0
2024-07-28,aws,k8s-stg-2-us-east-1,136,0,136,255.55191126399998,0.0,255.55191126399998,,,1.8790581710588234,,,,2025-03-12 13:19:08,100.0
2024-07-29,aws,k8s-stg-2-us-east-1,136,0,136,254.7072,0.0,254.7072,,,1.8728470588235293,,,,2025-03-12 13:19:08,100.0
2024-07-30,aws,k8s-stg-2-us-east-1,136,0,136,254.7072,0.0,254.7072,,,1.8728470588235293,,,,2025-03-12 13:19:08,100.0
2024-07-31,aws,k8s-stg-2-us-east-1,136,0,136,251.564102812,0.0,251.564102812,,,1.8497360500882352,,,,2025-03-12 13:19:08,100.0
2024-08-01,aws,k8s-stg-2-us-east-1,136,0,136,251.0112,0.0,251.0112,,,1.8456705882352942,,,,2025-03-12 13:19:08,100.0
2024-08-02,aws,k8s-stg-2-us-east-1,108,0,108,251.0112,0.0,251.0112,,,2.324177777777778,,,,2025-03-12 13:19:08,100.0
2024-08-03,aws,k8s-stg-2-us-east-1,108,0,108,251.0112,0.0,251.0112,,,2.324177777777778,,,,2025-03-12 13:19:08,100.0
2024-08-04,aws,k8s-stg-2-us-east-1,136,0,136,251.0112,0.0,251.0112,,,1.8456705882352942,,,,2025-03-12 13:19:08,100.0
2024-08-05,aws,k8s-stg-2-us-east-1,176,0,176,270.21859993040005,0.0,270.21859993040005,,,1.5353329541500003,,,,2025-03-12 13:19:08,100.0
2024-08-06,aws,k8s-stg-2-us-east-1,212,0,212,219.7130942236,0.0,219.7130942236,,,1.0363825199226415,,,,2025-03-12 13:19:08,100.0
2024-08-07,aws,k8s-stg-2-us-east-1,172,0,172,218.643717731,0.0,218.643717731,,,1.2711844054127908,,,,2025-03-12 13:19:08,100.0
2024-08-08,aws,k8s-stg-2-us-east-1,172,0,172,199.48715834400002,0.0,199.48715834400002,,,1.159809060139535,,,,2025-03-12 13:19:08,100.0
2024-08-09,aws,k8s-stg-2-us-east-1,104,0,104,197.94720000000004,0.0,197.94720000000004,,,1.9033384615384619,,,,2025-03-12 13:19:08,100.0
2024-08-10,aws,k8s-stg-2-us-east-1,104,0,104,197.94720000000004,0.0,197.94720000000004,,,1.9033384615384619,,,,2025-03-12 13:19:08,100.0
2024-08-11,aws,k8s-stg-2-us-east-1,140,0,140,197.9472,0.0,197.9472,,,1.4139085714285715,,,,2025-03-12 13:19:08,100.0
2024-08-12,aws,k8s-stg-2-us-east-1,140,0,140,202.23473,0.0,202.23473,,,1.4445337857142857,,,,2025-03-12 13:19:08,100.0
2024-08-13,aws,k8s-stg-2-us-east-1,140,0,140,211.62980017200005,0.0,211.62980017200005,,,1.5116414298000003,,,,2025-03-12 13:19:08,100.0
2024-08-14,aws,k8s-stg-2-us-east-1,116,0,116,192.3068727048,0.0,192.3068727048,,,1.6578178681448277,,,,2025-03-12 13:19:08,100.0
2024-08-15,aws,k8s-stg-2-us-east-1,80,0,80,197.83679999999998,0.0,197.83679999999998,,,2.4729599999999996,,,,2025-03-12 13:19:08,100.0
2024-08-16,aws,k8s-stg-2-us-east-1,72,0,72,197.83679999999998,0.0,197.83679999999998,,,2.747733333333333,,,,2025-03-12 13:19:08,100.0
2024-08-17,aws,k8s-stg-2-us-east-1,72,0,72,197.83679999999998,0.0,197.83679999999998,,,2.747733333333333,,,,2025-03-12 13:19:08,100.0
2024-08-18,aws,k8s-stg-2-us-east-1,80,0,80,197.83679999999998,0.0,197.83679999999998,,,2.4729599999999996,,,,2025-03-12 13:19:08,100.0
2024-08-19,aws,k8s-stg-2-us-east-1,80,0,80,197.8368,0.0,197.8368,,,2.47296,,,,2025-03-12 13:19:08,100.0
2024-08-20,aws,k8s-stg-2-us-east-1,80,0,80,197.8368,0.0,197.8368,,,2.47296,,,,2025-03-12 13:19:08,100.0
2024-08-21,aws,k8s-stg-2-us-east-1,80,0,80,197.83679999999998,0.0,197.83679999999998,,,2.4729599999999996,,,,2025-03-12 13:19:08,100.0
2024-08-22,aws,k8s-stg-2-us-east-1,80,0,80,197.8368,0.0,197.8368,,,2.47296,,,,2025-03-12 13:19:08,100.0
2024-08-23,aws,k8s-stg-2-us-east-1,80,0,80,197.83679999999998,0.0,197.83679999999998,,,2.4729599999999996,,,,2025-03-12 13:19:08,100.0
2024-08-24,aws,k8s-stg-2-us-east-1,72,0,72,197.83679999999998,0.0,197.83679999999998,,,2.747733333333333,,,,2025-03-12 13:19:08,100.0
2024-08-25,aws,k8s-stg-2-us-east-1,80,0,80,195.58264436799996,0.0,195.58264436799996,,,2.4447830545999993,,,,2025-03-12 13:19:08,100.0
2024-08-26,aws,k8s-stg-2-us-east-1,80,0,80,193.70879999999997,0.0,193.70879999999997,,,2.4213599999999995,,,,2025-03-12 13:19:08,100.0
2024-08-27,aws,k8s-stg-2-us-east-1,80,0,80,195.0848,0.0,195.0848,,,2.43856,,,,2025-03-12 13:19:08,100.0
2024-08-28,aws,k8s-stg-2-us-east-1,80,0,80,197.83679999999998,0.0,197.83679999999998,,,2.4729599999999996,,,,2025-03-12 13:19:08,100.0
2024-08-29,aws,k8s-stg-2-us-east-1,80,0,80,197.83679999999998,0.0,197.83679999999998,,,2.4729599999999996,,,,2025-03-12 13:19:08,100.0
2024-08-30,aws,k8s-stg-2-us-east-1,80,0,80,197.83679999999998,0.0,197.83679999999998,,,2.4729599999999996,,,,2025-03-12 13:19:08,100.0
2024-08-31,aws,k8s-stg-2-us-east-1,72,0,72,197.83679999999998,0.0,197.83679999999998,,,2.747733333333333,,,,2025-03-12 13:19:08,100.0
2024-09-01,aws,k8s-stg-2-us-east-1,84,0,84,197.80242702720003,0.0,197.80242702720003,,,2.3547907979428575,,,,2025-03-12 13:19:08,100.0
2024-09-02,aws,k8s-stg-2-us-east-1,84,0,84,197.60914,0.0,197.60914,,,2.352489761904762,,,,2025-03-12 13:19:08,100.0
2024-09-03,aws,k8s-stg-2-us-east-1,84,0,84,197.8018017034,0.0,197.8018017034,,,2.354783353611905,,,,2025-03-12 13:19:08,100.0
2024-09-04,aws,k8s-stg-2-us-east-1,84,0,84,197.6786206568,0.0,197.6786206568,,,2.3533169125809525,,,,2025-03-12 13:19:08,100.0
2024-09-05,aws,k8s-stg-2-us-east-1,84,0,84,197.77872,0.0,197.77872,,,2.354508571428571,,,,2025-03-12 13:19:08,100.0
2024-09-06,aws,k8s-stg-2-us-east-1,84,0,84,197.77872,0.0,197.77872,,,2.354508571428571,,,,2025-03-12 13:19:08,100.0
2024-09-07,aws,k8s-stg-2-us-east-1,76,0,76,197.77872000000002,0.0,197.77872000000002,,,2.602351578947369,,,,2025-03-12 13:19:08,100.0
2024-09-08,aws,k8s-stg-2-us-east-1,84,0,84,197.77872,0.0,197.77872,,,2.354508571428571,,,,2025-03-12 13:19:08,100.0
2024-09-09,aws,k8s-stg-2-us-east-1,84,0,84,194.870391092,0.0,194.870391092,,,2.319885608238095,,,,2025-03-12 13:19:08,100.0
2024-09-10,aws,k8s-stg-2-us-east-1,84,0,84,193.65072,0.0,193.65072,,,2.3053657142857142,,,,2025-03-12 13:19:08,100.0
2024-09-11,aws,k8s-stg-2-us-east-1,84,0,84,193.65072,0.0,193.65072,,,2.3053657142857142,,,,2025-03-12 13:19:08,100.0
2024-09-12,aws,k8s-stg-2-us-east-1,84,0,84,193.65072,0.0,193.65072,,,2.3053657142857142,,,,2025-03-12 13:19:08,100.0
2024-09-13,aws,k8s-stg-2-us-east-1,84,0,84,193.48114,0.0,193.48114,,,2.303346904761905,,,,2025-03-12 13:19:08,100.0
2024-09-14,aws,k8s-stg-2-us-east-1,68,0,68,183.97392,0.0,183.97392,,,2.7054988235294117,,,,2025-03-12 13:19:08,100.0
2023-12-17,aws,k8s-dev-ap-south-1,32,0,32,2081.084833292,0.0,2081.084833292,,,65.033901040375,,,,2025-03-12 13:19:08,100.0
2023-12-18,aws,k8s-dev-ap-south-1,32,0,32,2333.2605737936,0.0,2333.2605737936,,,72.91439293105,,,,2025-03-12 13:19:08,100.0
2023-12-19,aws,k8s-dev-ap-south-1,32,0,32,2456.7523173664,0.0,2456.7523173664,,,76.7735099177,,,,2025-03-12 13:19:08,100.0
2023-12-20,aws,k8s-dev-ap-south-1,32,0,32,2359.2722856024,0.0,2359.2722856024,,,73.727258925075,,,,2025-03-12 13:19:08,100.0
2023-12-21,aws,k8s-dev-ap-south-1,32,0,32,2229.3436593664,0.0,2229.3436593664,,,69.6669893552,,,,2025-03-12 13:19:08,100.0
2023-12-22,aws,k8s-dev-ap-south-1,32,0,32,2096.4285400848,0.0,2096.4285400848,,,65.51339187765,,,,2025-03-12 13:19:08,100.0
2023-12-23,aws,k8s-dev-ap-south-1,32,0,32,2084.4952334552,0.0,2084.4952334552,,,65.140476045475,,,,2025-03-12 13:19:08,100.0
2023-12-24,aws,k8s-dev-ap-south-1,32,0,32,2089.3587856096,0.0,2089.3587856096,,,65.2924620503,,,,2025-03-12 13:19:08,100.0
2023-12-25,aws,k8s-dev-ap-south-1,32,0,32,2101.2635306088,0.0,2101.2635306088,,,65.664485331525,,,,2025-03-12 13:19:08,100.0
2023-12-26,aws,k8s-dev-ap-south-1,32,0,32,2268.954915276,0.0,2268.954915276,,,70.904841102375,,,,2025-03-12 13:19:08,100.0
2023-12-27,aws,k8s-dev-ap-south-1,32,0,32,2403.2208529751997,0.0,2403.2208529751997,,,75.10065165547499,,,,2025-03-12 13:19:08,100.0
2023-12-28,aws,k8s-dev-ap-south-1,32,0,32,2791.7971723623996,0.0,2791.7971723623996,,,87.24366163632499,,,,2025-03-12 13:19:08,100.0
2023-12-29,aws,k8s-dev-ap-south-1,32,0,32,2575.3361937863997,0.0,2575.3361937863997,,,80.47925605582499,,,,2025-03-12 13:19:08,100.0
2023-12-30,aws,k8s-dev-ap-south-1,32,0,32,2604.4722979704,0.0,2604.4722979704,,,81.389759311575,,,,2025-03-12 13:19:08,100.0
2023-12-31,aws,k8s-dev-ap-south-1,32,0,32,2703.5925784856,0.0,2703.5925784856,,,84.487268077675,,,,2025-03-12 13:19:08,100.0
2024-01-01,aws,k8s-dev-ap-south-1,32,0,32,2531.9564332152,0.0,2531.9564332152,,,79.123638537975,,,,2025-03-12 13:19:08,100.0
2024-01-02,aws,k8s-dev-ap-south-1,32,0,32,2611.8224103919997,0.0,2611.8224103919997,,,81.61945032474999,,,,2025-03-12 13:19:08,100.0
2024-01-03,aws,k8s-dev-ap-south-1,32,0,32,2940.9202731647997,0.0,2940.9202731647997,,,91.90375853639999,,,,2025-03-12 13:19:08,100.0
2024-01-04,aws,k8s-dev-ap-south-1,32,0,32,3132.50146508,0.0,3132.50146508,,,97.89067078375,,,,2025-03-12 13:19:08,100.0
2024-01-05,aws,k8s-dev-ap-south-1,32,0,32,3167.4255524656,0.0,3167.4255524656,,,98.98204851455,,,,2025-03-12 13:19:08,100.0
2024-01-06,aws,k8s-dev-ap-south-1,32,0,32,3092.42763264,0.0,3092.42763264,,,96.63836352,,,,2025-03-12 13:19:08,100.0
2024-01-07,aws,k8s-dev-ap-south-1,32,0,32,3252.4952772936,0.0,3252.4952772936,,,101.640477415425,,,,2025-03-12 13:19:08,100.0
2024-01-08,aws,k8s-dev-ap-south-1,24,0,24,3629.4503564799998,0.0,3629.4503564799998,,,151.22709818666667,,,,2025-03-12 13:19:08,100.0
2024-01-09,aws,k8s-dev-ap-south-1,32,0,32,3816.3673202,0.0,3816.3673202,,,119.26147875625,,,,2025-03-12 13:19:08,100.0
2024-01-10,aws,k8s-dev-ap-south-1,32,0,32,4039.6677974271997,0.0,4039.6677974271997,,,126.23961866959999,,,,2025-03-12 13:19:08,100.0
2024-01-11,aws,k8s-dev-ap-south-1,32,0,32,3595.7425744176,0.0,3595.7425744176,,,112.36695545055,,,,2025-03-12 13:19:08,100.0
2024-01-12,aws,k8s-dev-ap-south-1,32,0,32,2224.99907616,0.0,2224.99907616,,,69.53122113,,,,2025-03-12 13:19:08,100.0
2024-01-13,aws,k8s-dev-ap-south-1,32,0,32,2108.46736684,0.0,2108.46736684,,,65.88960521375,,,,2025-03-12 13:19:08,100.0
2024-01-14,aws,k8s-dev-ap-south-1,32,0,32,2063.8647119304,0.0,2063.8647119304,,,64.495772247825,,,,2025-03-12 13:19:08,100.0
2024-01-15,aws,k8s-dev-ap-south-1,32,0,32,2158.1066653976,0.0,2158.1066653976,,,67.440833293675,,,,2025-03-12 13:19:08,100.0
2024-01-16,aws,k8s-dev-ap-south-1,32,0,32,2049.9305304351997,0.0,2049.9305304351997,,,64.06032907609999,,,,2025-03-12 13:19:08,100.0
2024-01-17,aws,k8s-dev-ap-south-1,32,0,32,1996.7762824287997,0.0,1996.7762824287997,,,62.39925882589999,,,,2025-03-12 13:19:08,100.0
2024-01-18,aws,k8s-dev-ap-south-1,32,0,32,2112.5587171111997,0.0,2112.5587171111997,,,66.01745990972499,,,,2025-03-12 13:19:08,100.0
2024-01-19,aws,k8s-dev-ap-south-1,32,0,32,2053.6700798192,0.0,2053.6700798192,,,64.17718999435,,,,2025-03-12 13:19:08,100.0
2024-01-20,aws,k8s-dev-ap-south-1,32,0,32,1958.2232982207997,0.0,1958.2232982207997,,,61.19447806939999,,,,2025-03-12 13:19:08,100.0
2024-01-21,aws,k8s-dev-ap-south-1,32,0,32,1934.0669332824,0.0,1934.0669332824,,,60.439591665075,,,,2025-03-12 13:19:08,100.0
2024-01-22,aws,k8s-dev-ap-south-1,32,0,32,2127.0798637208,0.0,2127.0798637208,,,66.471245741275,,,,2025-03-12 13:19:08,100.0
2024-01-23,aws,k8s-dev-ap-south-1,32,0,32,2235.6205148232,0.0,2235.6205148232,,,69.863141088225,,,,2025-03-12 13:19:08,100.0
2024-01-24,aws,k8s-dev-ap-south-1,32,0,32,2259.6568257432,0.0,2259.6568257432,,,70.614275804475,,,,2025-03-12 13:19:08,100.0
2024-01-25,aws,k8s-dev-ap-south-1,32,0,32,2417.9275793024,0.0,2417.9275793024,,,75.5602368532,,,,2025-03-12 13:19:08,100.0
2024-01-26,aws,k8s-dev-ap-south-1,32,0,32,2315.0053280032,0.0,2315.0053280032,,,72.3439165001,,,,2025-03-12 13:19:08,100.0
2024-01-27,aws,k8s-dev-ap-south-1,32,0,32,2244.8830009703997,0.0,2244.8830009703997,,,70.15259378032499,,,,2025-03-12 13:19:08,100.0
2024-01-28,aws,k8s-dev-ap-south-1,32,0,32,2300.6826089408,0.0,2300.6826089408,,,71.8963315294,,,,2025-03-12 13:19:08,100.0
2024-01-29,aws,k8s-dev-ap-south-1,32,0,32,2506.3887789944,0.0,2506.3887789944,,,78.324649343575,,,,2025-03-12 13:19:08,100.0
2024-01-30,aws,k8s-dev-ap-south-1,32,0,32,2384.2317825712003,0.0,2384.2317825712003,,,74.50724320535001,,,,2025-03-12 13:19:08,100.0
2024-01-31,aws,k8s-dev-ap-south-1,48,0,48,2377.7656678999997,0.0,2377.7656678999997,,,49.53678474791666,,,,2025-03-12 13:19:08,100.0
2024-02-01,aws,k8s-dev-ap-south-1,48,0,48,2392.0719140528,0.0,2392.0719140528,,,49.834831542766665,,,,2025-03-12 13:19:08,100.0
2024-02-02,aws,k8s-dev-ap-south-1,48,0,48,2353.217439956,0.0,2353.217439956,,,49.02536333241667,,,,2025-03-12 13:19:08,100.0
2024-02-03,aws,k8s-dev-ap-south-1,48,0,48,2280.3186251496,0.0,2280.3186251496,,,47.506638023949996,,,,2025-03-12 13:19:08,100.0
2024-02-04,aws,k8s-dev-ap-south-1,48,0,48,2298.2413799864003,0.0,2298.2413799864003,,,47.88002874971667,,,,2025-03-12 13:19:08,100.0
2024-02-05,aws,k8s-dev-ap-south-1,48,0,48,2504.502617028,0.0,2504.502617028,,,52.17713785474999,,,,2025-03-12 13:19:08,100.0
2024-02-06,aws,k8s-dev-ap-south-1,48,0,48,2667.982018232,0.0,2667.982018232,,,55.58295871316667,,,,2025-03-12 13:19:08,100.0
2024-02-07,aws,k8s-dev-ap-south-1,48,0,48,3316.1100552216,0.0,3316.1100552216,,,69.08562615045,,,,2025-03-12 13:19:08,100.0
2024-02-08,aws,k8s-dev-ap-south-1,48,0,48,2944.7069127232,0.0,2944.7069127232,,,61.34806068173333,,,,2025-03-12 13:19:08,100.0
2024-02-09,aws,k8s-dev-ap-south-1,48,0,48,2938.4824405687996,0.0,2938.4824405687996,,,61.21838417851666,,,,2025-03-12 13:19:08,100.0
2024-02-10,aws,k8s-dev-ap-south-1,48,0,48,2601.8304221032004,0.0,2601.8304221032004,,,54.20480046048334,,,,2025-03-12 13:19:08,100.0
2024-02-11,aws,k8s-dev-ap-south-1,48,0,48,2812.288636596,0.0,2812.288636596,,,58.589346595749994,,,,2025-03-12 13:19:08,100.0
2024-02-12,aws,k8s-dev-ap-south-1,48,0,48,3034.4080868992,0.0,3034.4080868992,,,63.216835143733334,,,,2025-03-12 13:19:08,100.0
2024-02-13,aws,k8s-dev-ap-south-1,48,0,48,2951.0086035472,0.0,2951.0086035472,,,61.47934590723333,,,,2025-03-12 13:19:08,100.0
2024-02-14,aws,k8s-dev-ap-south-1,48,0,48,3056.0053690632,0.0,3056.0053690632,,,63.66677852215,,,,2025-03-12 13:19:08,100.0
2024-02-15,aws,k8s-dev-ap-south-1,48,0,48,3094.3170064192,0.0,3094.3170064192,,,64.46493763373333,,,,2025-03-12 13:19:08,100.0
2024-02-16,aws,k8s-dev-ap-south-1,48,0,48,3028.9149309824,0.0,3028.9149309824,,,63.10239439546667,,,,2025-03-12 13:19:08,100.0
2024-02-17,aws,k8s-dev-ap-south-1,48,0,48,3142.526393616,0.0,3142.526393616,,,65.469299867,,,,2025-03-12 13:19:08,100.0
